id,target
132030,0.00764378469598754
132031,0.014559180925753791
132032,0.015073698761951176
132033,0.0018981774652147827
132034,0.02537769706933306
132035,0.012479324460162988
132036,0.0015520712540200198
132037,0.046749256891635775
132038,0.011738117016832667
132039,0.010336697326933195
132040,0.002702147931676304
132041,0.08135038640426881
132042,0.007488547318856202
132043,0.003135482838959818
132044,0.00808304639405016
132045,0.004697811294694283
132046,0.017120620265032922
132047,0.06963270341220534
132048,0.018142758012081792
132049,0.01186046678039294
132050,0.0015731630362001614
132051,0.005938093171959282
132052,0.010851117797679036
132053,0.0037780239861193786
132054,0.0016559902363952141
132055,0.015420807257204091
132056,0.004238796927946445
132057,0.002941510626161946
132058,0.004924230811226915
132059,0.056507856790142884
132060,0.003945384971807227
132061,0.0076067303163447
132062,0.004047651917422645
132063,0.12579245338912484
132064,0.005789817442815872
132065,0.015567966565986096
132066,0.003001985371151027
132067,0.006104578618520343
132068,0.006226443196094309
132069,0.002688291874340062
132070,0.005670357046352268
132071,0.04345211301374375
132072,0.009824605990636956
132073,0.001979239948310514
132074,0.013252302259185913
132075,0.029040598545941043
132076,0.005715887133183751
132077,0.002264066048453538
132078,0.02248600771746248
132079,0.003775486543397252
132080,0.011081957634435756
132081,0.006654043179200259
132082,0.0026615044067326366
132083,0.0036610287932817903
132084,0.01353541400769816
132085,0.03394983624064591
132086,0.004087919193002212
132087,0.01427561416741461
132088,0.007187250585963387
132089,0.014154797868673073
132090,0.020752663435178457
132091,0.014449078315423858
132092,0.005758675896398448
132093,0.003665504028108817
132094,0.02799710491050848
132095,0.003338315429172694
132096,0.04394254104415632
132097,0.001345637276802807
132098,0.07454868138291074
132099,0.0049483337233751645
132100,0.01564799164783876
132101,0.004221811980478895
132102,0.002806681002671121
132103,0.011433998167143829
132104,0.012858808778209233
132105,0.006231358678797261
132106,0.0017155027916086634
132107,0.0386063604914167
132108,0.002292834507849463
132109,0.03610581263773657
132110,0.0036389676193047506
132111,0.02600970090115962
132112,0.00301031711557986
132113,0.005902041939271657
132114,0.006825524880530783
132115,0.016465709071137733
132116,0.03399363096075967
132117,0.06411726167000656
132118,0.0066046153875757106
132119,0.02754787779204569
132120,0.005471075085595146
132121,0.0028005978148649153
132122,0.04165326156217532
132123,0.018870144398783702
132124,0.007607658342890591
132125,0.004649084375502732
132126,0.018287507956472635
132127,0.05605101472950751
132128,0.0025313695878552015
132129,0.005069174729752543
132130,0.015256856859912545
132131,0.03816566654201107
132132,0.04529392194231076
132133,0.009531651248820633
132134,0.014502775763882743
132135,0.005884207243493601
132136,0.010009255593942123
132137,0.004265603792284202
132138,0.037164978374224646
132139,0.0035345957788607703
132140,0.015164002125509031
132141,0.005651588074143182
132142,0.013381602861461861
132143,0.027256123290447472
132144,0.011525135996155355
132145,0.004444010607342244
132146,0.0010431985642632214
132147,0.0203805568303495
132148,0.015785386722969644
132149,0.0021188386799121544
132150,0.012964343462808194
132151,0.017240138108576827
132152,0.0016944410759534977
132153,0.01623599799910692
132154,0.011365801939278605
132155,0.0058272464264449465
132156,0.006244257176683948
132157,0.010129219613328466
132158,0.023539971865443102
132159,0.01086996959025511
132160,0.004099072455913494
132161,0.017991850960351125
132162,0.02321158644036821
132163,0.015410101981895205
132164,0.005155158415720165
132165,0.0016443529628233674
132166,0.002865538109280725
132167,0.0052549294631192255
132168,0.035060160710591384
132169,0.006979157884451169
132170,0.012293968535327387
132171,0.005946311950379993
132172,0.006159470778780449
132173,0.0035601667248973674
132174,0.005176930887002293
132175,0.007535776484475904
132176,0.00434650944263379
132177,0.005123227251244064
132178,0.015702108887291424
132179,0.0051220328434933215
132180,0.021581949325401154
132181,0.0022850667189399667
132182,0.0016939368780987134
132183,0.0019605604228262077
132184,0.00980595529159575
132185,0.01577976064324757
132186,0.023694297459341842
132187,0.011963395399155695
132188,0.005526625747754483
132189,0.00918604324119772
132190,0.006584977978362257
132191,0.008255755686434335
132192,0.0037658549775791573
132193,0.07557471307752742
132194,0.015802815927210216
132195,0.0017788291492280622
132196,0.0025662318345147307
132197,0.006680111460233284
132198,0.014187740068932
132199,0.003755166016072227
132200,0.009128039273740956
132201,0.002950143877712631
132202,0.006478555858353533
132203,0.006967312151680275
132204,0.004969868274189542
132205,0.008745114260378654
132206,0.00388848530614975
132207,0.019050271829115912
132208,0.006194425651110361
132209,0.04202161500568324
132210,0.008385197308669486
132211,0.006932373341539544
132212,0.014613460677735206
132213,0.003425548147983297
132214,0.004977376596770931
132215,0.006988972113664241
132216,0.015559102991218716
132217,0.013168746108502402
132218,0.005020206934357931
132219,0.03610056424572407
132220,0.002602098002083945
132221,0.003972416223156899
132222,0.03210438241161299
132223,0.00666387978831196
132224,0.012701860862436954
132225,0.004147218379599821
132226,0.004738756463951924
132227,0.02672642124158614
132228,0.004943591701590578
132229,0.012187598300852216
132230,0.007572406357019002
132231,0.005753297630784085
132232,0.0036031584046852124
132233,0.0021468759103529713
132234,0.03655082741374082
132235,0.006061234809047531
132236,0.0066262892998009155
132237,0.0027787902656144265
132238,0.0017403640143210412
132239,0.0056140428246992235
132240,0.0032989010384528246
132241,0.020170742077951744
132242,0.0038055060488386915
132243,0.017497771652954405
132244,0.008035344823977645
132245,0.0031213276414531785
132246,0.011495015733261124
132247,0.004097657640992076
132248,0.013556636443138075
132249,0.002286344844413974
132250,0.06332049009989224
132251,0.003442978457217628
132252,0.014301505277541295
132253,0.018204433959356007
132254,0.0013410135085137936
132255,0.008847581711654045
132256,0.014520375266942076
132257,0.0018458873625579887
132258,0.024878911667169844
132259,0.0014925316170655307
132260,0.007693680261824418
132261,0.0035429260760227303
132262,0.005397613394002966
132263,0.003626914483335788
132264,0.0050400981997374234
132265,0.0159099456384196
132266,0.0019963410275406217
132267,0.0019896034138697978
132268,0.008607146244244827
132269,0.00311554825486928
132270,0.0074192426955549985
132271,0.008541080794592024
132272,0.040762237398815716
132273,0.01375096550642928
132274,0.005580581046594677
132275,0.004862492493437092
132276,0.00537780481049592
132277,0.002427902505950494
132278,0.004095947082674226
132279,0.005672909229195842
132280,0.006026430956176932
132281,0.012687111315455342
132282,0.052857226993789995
132283,0.02068167731640934
132284,0.011855980650476263
132285,0.03390160871350769
132286,0.0030307616413459797
132287,0.019122105072703264
132288,0.011367356338028501
132289,0.012189174054619743
132290,0.017471752459104657
132291,0.002953750006898533
132292,0.004758538787583827
132293,0.019569990842897757
132294,0.0026730026780959295
132295,0.009298136017480665
132296,0.008286361870339548
132297,0.008955562138610826
132298,0.0036841595584396172
132299,0.0048833517575565324
132300,0.02213548520146855
132301,0.015400544872406715
132302,0.009876254420009428
132303,0.004242395755858039
132304,0.001993711329033637
132305,0.016032866887729803
132306,0.014230651671656786
132307,0.013929789144296848
132308,0.0041933376029853284
132309,0.004876346347156462
132310,0.015192477510991028
132311,0.10088775145542775
132312,0.0043221088036219995
132313,0.014924766246380882
132314,0.0032251120813366623
132315,0.01924359062242806
132316,0.007278036294371527
132317,0.03549812035477455
132318,0.025078990150604573
132319,0.004804667524524487
132320,0.005255617878724301
132321,0.001876531250211589
132322,0.007182686165766261
132323,0.015297211921784157
132324,0.005534425096882708
132325,0.008742978444872393
132326,0.015476687070824566
132327,0.007403169258435721
132328,0.008779209891487958
132329,0.0069589837302469265
132330,0.003800441481502501
132331,0.0034458603178712847
132332,0.0066423827142252255
132333,0.013810747504094566
132334,0.006307194219913061
132335,0.007800143782663052
132336,0.009417383268905996
132337,0.015762328271867597
132338,0.003251118398078945
132339,0.018906288910807225
132340,0.014366150830409033
132341,0.03625409392824699
132342,0.003805808124229538
132343,0.011071588797360168
132344,0.008840416003447116
132345,0.020139117455384624
132346,0.019292613892237347
132347,0.011405101892989543
132348,0.0030081070569512656
132349,0.06560027609212993
132350,0.050386833138446475
132351,0.0019183704976720257
132352,0.006992967991552781
132353,0.09516305403806481
132354,0.00831082425088732
132355,0.021935681037240074
132356,0.09294585068374461
132357,0.0034271566850971797
132358,0.015934885747038996
132359,0.005425239695845989
132360,0.0013496521155904218
132361,0.0022438254322912237
132362,0.0029206685518721517
132363,0.005825017322517433
132364,0.017992631488568736
132365,0.0062906485430278
132366,0.004062308691232307
132367,0.014519691961412097
132368,0.005547751372371442
132369,0.006004015806045499
132370,0.007604439690083946
132371,0.05175274373920831
132372,0.004689559122007356
132373,0.012134813140233179
132374,0.002088048755692614
132375,0.0060160890438466785
132376,0.01565678342220048
132377,0.00969047090260051
132378,0.04374863132669118
132379,0.006045114053833019
132380,0.0032695895436671584
132381,0.009488018864667155
132382,0.0029509146410403976
132383,0.004474119796114662
132384,0.008353524386272213
132385,0.01785616723819478
132386,0.030209741868299674
132387,0.016824531750090802
132388,0.011696165915201716
132389,0.005504395568213741
132390,0.006529032798899435
132391,0.0018236899653850734
132392,0.009219332827118636
132393,0.008537922828075858
132394,0.004395279158998297
132395,0.004265456846388224
132396,0.0028096873296712156
132397,0.0111490978220571
132398,0.004419959546111185
132399,0.014530684596859857
132400,0.008549001707737511
132401,0.005907726946318176
132402,0.0022580142156794166
132403,0.033544731745712354
132404,0.00649057749646365
132405,0.002374948502098836
132406,0.0377246326512838
132407,0.05556927054319134
132408,0.005262054187690975
132409,0.0049848859615459675
132410,0.0045873143721930874
132411,0.013002355268486863
132412,0.0029566764319799315
132413,0.005344718785876615
132414,0.017594663710943863
132415,0.005844766322765298
132416,0.004680671788101227
132417,0.012039999628425899
132418,0.0038264674053860607
132419,0.014298772817703748
132420,0.01011544365808509
132421,0.008021142724085672
132422,0.03694197744395735
132423,0.010115385443998579
132424,0.01370821647707376
132425,0.01699176804009778
132426,0.011274459122252757
132427,0.004040213347065636
132428,0.0026796222306095002
132429,0.015381977067170009
132430,0.0037673811378152633
132431,0.012807382259423353
132432,0.005799100985890742
132433,0.00255862609916906
132434,0.012366498725553945
132435,0.0010260802059104737
132436,0.013473246426066529
132437,0.012070955682742855
132438,0.02540105826624494
132439,0.03793076840621798
132440,0.007997881513966357
132441,0.01867802175783257
132442,0.0067408338238210425
132443,0.006614093801336794
132444,0.0438893529599788
132445,0.027895382912177198
132446,0.010509471903592004
132447,0.03559950257347485
